"LOT_REFCOMPL";"LOT_RELEASED_QTY";"LOT_REJECT_RELEASED_QTY";"FAC_REFERENCE";"KEY";"SCS_STEP_NUMBER";"TAS_REF";"SCS_SHORT_DESCR";"TAL_RELEASE_QTY";"TAL_REJECTED_QTY";"TAL_BEGIN_REAL_DATE";"TAL_END_REAL_DATE"
"OFA-1-080451-1";"421";"40";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"453";"0";"2023-08-11 00:00:00";"2023-08-11 00:00:00"
"OFA-1-080451-1";"421";"40";"A620HOR006";"TOURNER-A620HOR006";"10";"OP_TOURNER";"Opération TOURNER";"453";"8";"2023-07-20 00:00:00";"2023-08-11 00:00:00"
"OFA-1-080450-1";"796";"115";"A300CTR";"CONTROLER-A300CTR";"100";"OP_CTR+RAPPORT";"Opération CONTROLER";"796";"0";"2023-07-18 00:00:00";"2023-07-18 00:00:00"
"OFA-1-080450-1";"796";"115";"A450LOG";"CONDITIONNER-A450LOG";"90";"OP_CONDITIONNER";"Opération CONDITIONNER";"796";"0";"2023-07-18 00:00:00";"2023-07-18 00:00:00"
"OFA-1-080450-1";"796";"115";"A990RET";"RETOUCHER-A990RET";"80";"OP_RETOUCHER";"Opération RETOUCHER";"796";"0";"2023-07-18 00:00:00";"2023-07-18 00:00:00"
"OFA-1-080450-1";"796";"115";"A450MAN";"CONTROLER-A450MAN";"70";"OP_CONTROLER";"Opération CONTROLER";"796";"14";"2023-07-17 00:00:00";"2023-07-19 00:00:00"
"OFA-1-080450-1";"796";"115";"A295LAV";"LAVER-A295LAV";"60";"OP_LAVER";"Opération LAVER";"810";"0";"2023-07-14 00:00:00";"2023-07-17 00:00:00"
"OFA-1-080450-1";"796";"115";"A990RET";"TRIER-A990RET";"50";"OP_TRIER";"Opération TRIER";"810";"0";"2023-07-17 00:00:00";"2023-07-17 00:00:00"
"OFA-1-080450-1";"796";"115";"A650HOR011";"CONTROLER-A650HOR011";"40";"OP_CONTROLER";"Opération CONTROLER";"810";"0";"2023-07-14 00:00:00";"2023-07-14 00:00:00"
"OFA-1-080450-1";"796";"115";"A630HOR014";"LAVER-A630HOR014";"30";"OP_LAVER";"Opération LAVER";"810";"0";"2023-07-07 00:00:00";"2023-07-07 00:00:00"
"OFA-1-080450-1";"796";"115";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"809";"0";"2023-07-07 00:00:00";"2023-07-07 00:00:00"
"OFA-1-080450-1";"796";"115";"A700HOR018";"TOURNER-A700HOR018";"10";"OP_TOURNER";"Opération TOURNER";"809";"101";"2023-06-22 00:00:00";"2023-07-05 00:00:00"
"OFA-1-080448-3";"0";"0";"A304ENG";"Ingénieur-A304ENG";"110";"OP_LIBERER ING";"Libération Ingénieur";"0";"0";"";""
"OFA-1-080448-3";"0";"0";"A300CTR";"CONTROLER-A300CTR";"100";"OP_CTR+RAPPORT";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080448-3";"0";"0";"A450LOG";"CONDITIONNER-A450LOG";"90";"OP_CONDITIONNER";"Opération CONDITIONNER";"0";"0";"";""
"OFA-1-080448-3";"0";"0";"A990RET";"RETOUCHER-A990RET";"80";"OP_RETOUCHER";"Opération RETOUCHER";"0";"0";"";""
"OFA-1-080448-3";"0";"0";"A450MAN";"CONTROLER-A450MAN";"70";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080448-3";"0";"0";"A295LAV";"LAVER-A295LAV";"60";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-080448-3";"0";"0";"A990RET";"TRIER-A990RET";"50";"OP_TRIER";"Opération TRIER";"0";"0";"";""
"OFA-1-080448-3";"0";"0";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080448-3";"0";"0";"A630HOR";"LAVER-A630HOR";"30";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-080448-3";"0";"0";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"0";"0";"";""
"OFA-1-080448-3";"0";"0";"A720HOR";"TOURNER-A720HOR";"10";"OP_TOURNER";"Opération TOURNER";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A304ENG";"Ingénieur-A304ENG";"110";"OP_LIBERER ING";"Libération Ingénieur";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A300CTR";"CONTROLER-A300CTR";"100";"OP_CTR+RAPPORT";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A450LOG";"CONDITIONNER-A450LOG";"90";"OP_CONDITIONNER";"Opération CONDITIONNER";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A990RET";"RETOUCHER-A990RET";"80";"OP_RETOUCHER";"Opération RETOUCHER";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A450MAN";"CONTROLER-A450MAN";"70";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A295LAV";"LAVER-A295LAV";"60";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A990RET";"TRIER-A990RET";"50";"OP_TRIER";"Opération TRIER";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A630HOR";"LAVER-A630HOR";"30";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"0";"0";"";""
"OFA-1-080448-2";"0";"0";"A720HOR";"TOURNER-A720HOR";"10";"OP_TOURNER";"Opération TOURNER";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A304ENG";"Ingénieur-A304ENG";"110";"OP_LIBERER ING";"Libération Ingénieur";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A300CTR";"CONTROLER-A300CTR";"100";"OP_CTR+RAPPORT";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A450LOG";"CONDITIONNER-A450LOG";"90";"OP_CONDITIONNER";"Opération CONDITIONNER";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A990RET";"RETOUCHER-A990RET";"80";"OP_RETOUCHER";"Opération RETOUCHER";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A450MAN";"CONTROLER-A450MAN";"70";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A295LAV";"LAVER-A295LAV";"60";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A990RET";"TRIER-A990RET";"50";"OP_TRIER";"Opération TRIER";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A630HOR";"LAVER-A630HOR";"30";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"0";"0";"";""
"OFA-1-080448-1";"0";"0";"A720HOR";"TOURNER-A720HOR";"10";"OP_TOURNER";"Opération TOURNER";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A304ENG";"Ingénieur-A304ENG";"110";"OP_LIBERER ING";"Libération Ingénieur";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A300CTR";"CONTROLER-A300CTR";"100";"OP_CTR+RAPPORT";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A450LOG";"CONDITIONNER-A450LOG";"90";"OP_CONDITIONNER";"Opération CONDITIONNER";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A990RET";"RETOUCHER-A990RET";"80";"OP_RETOUCHER";"Opération RETOUCHER";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A450MAN";"CONTROLER-A450MAN";"70";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A295LAV";"LAVER-A295LAV";"60";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A990RET";"TRIER-A990RET";"50";"OP_TRIER";"Opération TRIER";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A630HOR";"LAVER-A630HOR";"30";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"0";"0";"";""
"OFA-1-080447-1";"0";"0";"A720HOR034";"TOURNER-A720HOR034";"10";"OP_TOURNER";"Opération TOURNER";"0";"0";"";""
"OFA-1-080422-1";"820";"91";"A300CTR";"CONTROLER-A300CTR";"80";"OP_CTR+RAPPORT";"Opération CONTROLER";"820";"0";"2023-07-17 00:00:00";"2023-07-17 00:00:00"
"OFA-1-080422-1";"820";"91";"A990RET";"RETOUCHER-A990RET";"75";"OP_RETOUCHER";"Opération RETOUCHER";"820";"0";"2023-07-14 00:00:00";"2023-07-17 00:00:00"
"OFA-1-080422-1";"820";"91";"A450LOG";"CONDITIONNER-A450LOG";"70";"OP_CONDITIONNER";"Opération CONDITIONNER";"820";"0";"2023-07-14 00:00:00";"2023-07-14 00:00:00"
"OFA-1-080422-1";"820";"91";"A450MAN";"CONTROLER-A450MAN";"60";"OP_CONTROLER";"Opération CONTROLER";"820";"18";"2023-07-13 00:00:00";"2023-07-14 00:00:00"
"OFA-1-080422-1";"820";"91";"A295LAV";"LAVER-A295LAV";"50";"OP_LAVER";"Opération LAVER";"838";"0";"2023-07-13 00:00:00";"2023-07-13 00:00:00"
"OFA-1-080422-1";"820";"91";"A990RET";"TRIER-A990RET";"45";"OP_TRIER";"Opération TRIER";"838";"40";"2023-07-08 00:00:00";"2023-07-11 00:00:00"
"OFA-1-080422-1";"820";"91";"A650HOR011";"CONTROLER-A650HOR011";"40";"OP_CONTROLER";"Opération CONTROLER";"878";"3";"2023-07-05 00:00:00";"2023-07-06 00:00:00"
"OFA-1-080422-1";"820";"91";"A630HOR014";"LAVER-A630HOR014";"30";"OP_LAVER";"Opération LAVER";"881";"0";"2023-07-03 00:00:00";"2023-07-03 00:00:00"
"OFA-1-080422-1";"820";"91";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"881";"0";"2023-07-03 00:00:00";"2023-07-03 00:00:00"
"OFA-1-080422-1";"820";"91";"A700HOR019";"TOURNER-A700HOR019";"10";"OP_TOURNER";"Opération TOURNER";"881";"30";"2023-06-22 00:00:00";"2023-07-14 00:00:00"
"OFA-1-080421-1";"715";"135";"A300CTR";"CONTROLER-A300CTR";"80";"OP_CTR+RAPPORT";"Opération CONTROLER";"715";"0";"2023-07-03 00:00:00";"2023-07-03 00:00:00"
"OFA-1-080421-1";"715";"135";"A990RET";"RETOUCHER-A990RET";"75";"OP_RETOUCHER";"Opération RETOUCHER";"715";"0";"2023-07-03 00:00:00";"2023-07-04 00:00:00"
"OFA-1-080421-1";"715";"135";"A450LOG";"CONDITIONNER-A450LOG";"70";"OP_CONDITIONNER";"Opération CONDITIONNER";"715";"0";"2023-07-03 00:00:00";"2023-07-03 00:00:00"
"OFA-1-080421-1";"715";"135";"A450MAN";"CONTROLER-A450MAN";"60";"OP_CONTROLER";"Opération CONTROLER";"715";"78";"2023-06-28 00:00:00";"2023-07-04 00:00:00"
"OFA-1-080421-1";"715";"135";"A295LAV";"LAVER-A295LAV";"50";"OP_LAVER";"Opération LAVER";"793";"0";"2023-06-27 00:00:00";"2023-06-27 00:00:00"
"OFA-1-080421-1";"715";"135";"A990RET";"TRIER-A990RET";"45";"OP_TRIER";"Opération TRIER";"793";"0";"2023-06-27 00:00:00";"2023-06-27 00:00:00"
"OFA-1-080421-1";"715";"135";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"793";"0";"2023-06-27 00:00:00";"2023-06-29 00:00:00"
"OFA-1-080421-1";"715";"135";"A630HOR008";"LAVER-A630HOR008";"30";"OP_LAVER";"Opération LAVER";"793";"0";"2023-06-26 00:00:00";"2023-06-26 00:00:00"
"OFA-1-080421-1";"715";"135";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"793";"0";"2023-06-26 00:00:00";"2023-06-26 00:00:00"
"OFA-1-080421-1";"715";"135";"A700HOR019";"TOURNER-A700HOR019";"10";"OP_TOURNER";"Opération TOURNER";"793";"57";"2023-06-14 00:00:00";"2023-06-24 00:00:00"
"OFA-1-080420-1";"371";"84";"A300CTR";"CONTROLER-A300CTR";"80";"OP_CTR+RAPPORT";"Opération CONTROLER";"371";"0";"2023-07-19 00:00:00";"2023-07-19 00:00:00"
"OFA-1-080420-1";"371";"84";"A990RET";"RETOUCHER-A990RET";"75";"OP_RETOUCHER";"Opération RETOUCHER";"371";"0";"2023-07-19 00:00:00";"2023-07-19 00:00:00"
"OFA-1-080420-1";"371";"84";"A450LOG";"CONDITIONNER-A450LOG";"70";"OP_CONDITIONNER";"Opération CONDITIONNER";"371";"0";"2023-07-19 00:00:00";"2023-07-19 00:00:00"
"OFA-1-080420-1";"371";"84";"A450MAN";"CONTROLER-A450MAN";"60";"OP_CONTROLER";"Opération CONTROLER";"371";"23";"2023-07-18 00:00:00";"2023-07-19 00:00:00"
"OFA-1-080420-1";"371";"84";"A295LAV";"LAVER-A295LAV";"50";"OP_LAVER";"Opération LAVER";"394";"0";"2023-07-18 00:00:00";"2023-07-18 00:00:00"
"OFA-1-080420-1";"371";"84";"A990RET";"TRIER-A990RET";"45";"OP_TRIER";"Opération TRIER";"394";"0";"2023-07-18 00:00:00";"2023-07-18 00:00:00"
"OFA-1-080420-1";"371";"84";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"394";"0";"2023-07-17 00:00:00";"2023-07-17 00:00:00"
"OFA-1-080420-1";"371";"84";"A630HOR";"LAVER-A630HOR";"30";"OP_LAVER";"Opération LAVER";"394";"0";"2023-07-17 00:00:00";"2023-07-17 00:00:00"
"OFA-1-080420-1";"371";"84";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"394";"0";"2023-07-17 00:00:00";"2023-07-17 00:00:00"
"OFA-1-080420-1";"371";"84";"A620HOR015";"TOURNER-A620HOR015";"10";"OP_TOURNER";"Opération TOURNER";"394";"61";"2023-06-24 00:00:00";"2023-07-14 00:00:00"
"OFA-1-080419-1";"550";"125";"A300CTR";"CONTROLER-A300CTR";"80";"OP_CTR+RAPPORT";"Opération CONTROLER";"550";"0";"2023-07-05 00:00:00";"2023-07-05 00:00:00"
"OFA-1-080419-1";"550";"125";"A990RET";"RETOUCHER-A990RET";"75";"OP_RETOUCHER";"Opération RETOUCHER";"550";"0";"2023-07-05 00:00:00";"2023-07-05 00:00:00"
"OFA-1-080419-1";"550";"125";"A450LOG";"CONDITIONNER-A450LOG";"70";"OP_CONDITIONNER";"Opération CONDITIONNER";"550";"0";"2023-07-05 00:00:00";"2023-07-05 00:00:00"
"OFA-1-080419-1";"550";"125";"A450MAN";"CONTROLER-A450MAN";"60";"OP_CONTROLER";"Opération CONTROLER";"550";"66";"2023-07-03 00:00:00";"2023-07-06 00:00:00"
"OFA-1-080419-1";"550";"125";"A295LAV";"LAVER-A295LAV";"50";"OP_LAVER";"Opération LAVER";"616";"0";"2023-06-29 00:00:00";"2023-06-29 00:00:00"
"OFA-1-080419-1";"550";"125";"A990RET";"TRIER-A990RET";"45";"OP_TRIER";"Opération TRIER";"616";"0";"2023-06-28 00:00:00";"2023-06-28 00:00:00"
"OFA-1-080419-1";"550";"125";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"616";"0";"2023-06-28 00:00:00";"2023-06-30 00:00:00"
"OFA-1-080419-1";"550";"125";"A630HOR008";"LAVER-A630HOR008";"30";"OP_LAVER";"Opération LAVER";"616";"0";"2023-06-28 00:00:00";"2023-06-28 00:00:00"
"OFA-1-080419-1";"550";"125";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"616";"0";"2023-06-28 00:00:00";"2023-06-28 00:00:00"
"OFA-1-080419-1";"550";"125";"A620HOR015";"TOURNER-A620HOR015";"10";"OP_TOURNER";"Opération TOURNER";"616";"59";"2023-06-09 00:00:00";"2023-06-28 00:00:00"
"OFA-1-080418-1";"388";"64";"A300CTR";"CONTROLER-A300CTR";"80";"OP_CTR+RAPPORT";"Opération CONTROLER";"388";"0";"2023-08-09 00:00:00";"2023-08-09 00:00:00"
"OFA-1-080418-1";"388";"64";"A990RET";"RETOUCHER-A990RET";"75";"OP_RETOUCHER";"Opération RETOUCHER";"388";"0";"2023-08-08 00:00:00";"2023-08-08 00:00:00"
"OFA-1-080418-1";"388";"64";"A450LOG";"CONDITIONNER-A450LOG";"70";"OP_CONDITIONNER";"Opération CONDITIONNER";"388";"0";"2023-08-08 00:00:00";"2023-08-08 00:00:00"
"OFA-1-080418-1";"388";"64";"A450MAN";"CONTROLER-A450MAN";"60";"OP_CONTROLER";"Opération CONTROLER";"388";"31";"2023-08-08 00:00:00";"2023-08-09 00:00:00"
"OFA-1-080418-1";"388";"64";"A295LAV";"LAVER-A295LAV";"50";"OP_LAVER";"Opération LAVER";"419";"0";"2023-07-21 00:00:00";"2023-08-14 00:00:00"
"OFA-1-080418-1";"388";"64";"A990RET";"TRIER-A990RET";"45";"OP_TRIER";"Opération TRIER";"419";"0";"2023-07-20 00:00:00";"2023-07-20 00:00:00"
"OFA-1-080418-1";"388";"64";"A650HOR011";"CONTROLER-A650HOR011";"40";"OP_CONTROLER";"Opération CONTROLER";"419";"0";"2023-07-20 00:00:00";"2023-07-20 00:00:00"
"OFA-1-080418-1";"388";"64";"A630HOR008";"LAVER-A630HOR008";"30";"OP_LAVER";"Opération LAVER";"419";"0";"2023-07-19 00:00:00";"2023-07-20 00:00:00"
"OFA-1-080418-1";"388";"64";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"419";"0";"2023-07-19 00:00:00";"2023-07-19 00:00:00"
"OFA-1-080418-1";"388";"64";"A620HOR030";"TOURNER-A620HOR030";"10";"OP_TOURNER";"Opération TOURNER";"419";"33";"2023-06-27 00:00:00";"2023-07-19 00:00:00"
"OFA-1-080417-1";"410";"85";"A300CTR";"CONTROLER-A300CTR";"80";"OP_CTR+RAPPORT";"Opération CONTROLER";"410";"0";"2023-07-07 00:00:00";"2023-07-07 00:00:00"
"OFA-1-080417-1";"410";"85";"A990RET";"RETOUCHER-A990RET";"75";"OP_RETOUCHER";"Opération RETOUCHER";"410";"0";"2023-07-07 00:00:00";"2023-07-07 00:00:00"
"OFA-1-080417-1";"410";"85";"A450LOG";"CONDITIONNER-A450LOG";"70";"OP_CONDITIONNER";"Opération CONDITIONNER";"410";"0";"2023-07-07 00:00:00";"2023-07-07 00:00:00"
"OFA-1-080417-1";"410";"85";"A450MAN";"CONTROLER-A450MAN";"60";"OP_CONTROLER";"Opération CONTROLER";"410";"29";"2023-07-07 00:00:00";"2023-07-08 00:00:00"
"OFA-1-080417-1";"410";"85";"A295LAV";"LAVER-A295LAV";"50";"OP_LAVER";"Opération LAVER";"439";"0";"2023-07-06 00:00:00";"2023-07-07 00:00:00"
"OFA-1-080417-1";"410";"85";"A990RET";"TRIER-A990RET";"45";"OP_TRIER";"Opération TRIER";"439";"0";"2023-07-06 00:00:00";"2023-07-06 00:00:00"
"OFA-1-080417-1";"410";"85";"A650HOR011";"CONTROLER-A650HOR011";"40";"OP_CONTROLER";"Opération CONTROLER";"439";"0";"2023-07-05 00:00:00";"2023-07-06 00:00:00"
"OFA-1-080417-1";"410";"85";"A630HOR014";"LAVER-A630HOR014";"30";"OP_LAVER";"Opération LAVER";"439";"0";"2023-07-05 00:00:00";"2023-07-05 00:00:00"
"OFA-1-080417-1";"410";"85";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"439";"0";"2023-07-05 00:00:00";"2023-07-05 00:00:00"
"OFA-1-080417-1";"410";"85";"A620HOR006";"TOURNER-A620HOR006";"10";"OP_TOURNER";"Opération TOURNER";"439";"56";"2023-06-21 00:00:00";"2023-07-04 00:00:00"
"OFA-1-080395-1";"0";"0";"A304ENG";"Ingénieur-A304ENG";"90";"OP_LIBERER ING";"Libération Ingénieur";"0";"0";"";""
"OFA-1-080395-1";"0";"0";"A300CTR";"CONTROLER-A300CTR";"80";"OP_CTR+RAPPORT";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080395-1";"0";"0";"A450LOG";"CONDITIONNER-A450LOG";"70";"OP_CONDITIONNER";"Opération CONDITIONNER";"0";"0";"";""
"OFA-1-080395-1";"0";"0";"A450MAN";"CONTROLER-A450MAN";"60";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080395-1";"0";"0";"A295LAV";"LAVER-A295LAV";"50";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-080395-1";"0";"0";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-080395-1";"0";"0";"A630HOR";"LAVER-A630HOR";"30";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-080395-1";"0";"0";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"0";"0";"";""
"OFA-1-080395-1";"0";"0";"A720HOR";"TOURNER-A720HOR";"10";"OP_TOURNER";"Opération TOURNER";"0";"0";"";""
"OFA-1-080349-1";"830";"93";"A300CTR";"CONTROLER-A300CTR";"80";"OP_CTR+RAPPORT";"Opération CONTROLER";"830";"0";"2023-06-29 00:00:00";"2023-06-29 00:00:00"
"OFA-1-080349-1";"830";"93";"A990RET";"RETOUCHER-A990RET";"75";"OP_RETOUCHER";"Opération RETOUCHER";"830";"0";"2023-06-29 00:00:00";"2023-07-03 00:00:00"
"OFA-1-080349-1";"830";"93";"A450LOG";"CONDITIONNER-A450LOG";"70";"OP_CONDITIONNER";"Opération CONDITIONNER";"830";"0";"2023-06-29 00:00:00";"2023-06-29 00:00:00"
"OFA-1-080349-1";"830";"93";"A450MAN";"CONTROLER-A450MAN";"60";"OP_CONTROLER";"Opération CONTROLER";"830";"25";"2023-06-26 00:00:00";"2023-06-29 00:00:00"
"OFA-1-080349-1";"830";"93";"A295LAV";"LAVER-A295LAV";"50";"OP_LAVER";"Opération LAVER";"855";"0";"2023-06-26 00:00:00";"2023-06-26 00:00:00"
"OFA-1-080349-1";"830";"93";"A990RET";"TRIER-A990RET";"45";"OP_TRIER";"Opération TRIER";"855";"0";"2023-06-27 00:00:00";"2023-06-27 00:00:00"
"OFA-1-080349-1";"830";"93";"A650HOR011";"CONTROLER-A650HOR011";"40";"OP_CONTROLER";"Opération CONTROLER";"855";"0";"2023-06-26 00:00:00";"2023-06-27 00:00:00"
"OFA-1-080349-1";"830";"93";"A630HOR014";"LAVER-A630HOR014";"30";"OP_LAVER";"Opération LAVER";"855";"0";"2023-06-23 00:00:00";"2023-06-26 00:00:00"
"OFA-1-080349-1";"830";"93";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"855";"0";"2023-06-23 00:00:00";"2023-06-23 00:00:00"
"OFA-1-080349-1";"830";"93";"A700HOR018";"TOURNER-A700HOR018";"10";"OP_TOURNER";"Opération TOURNER";"855";"68";"2023-06-13 00:00:00";"2023-06-22 00:00:00"
"OFA-1-080348-1";"840";"71";"A300CTR";"CONTROLER-A300CTR";"80";"OP_CTR+RAPPORT";"Opération CONTROLER";"840";"0";"2023-07-13 00:00:00";"2023-07-14 00:00:00"
"OFA-1-080348-1";"840";"71";"A990RET";"RETOUCHER-A990RET";"75";"OP_RETOUCHER";"Opération RETOUCHER";"840";"0";"2023-07-13 00:00:00";"2023-07-13 00:00:00"
"OFA-1-080348-1";"840";"71";"A450LOG";"CONDITIONNER-A450LOG";"70";"OP_CONDITIONNER";"Opération CONDITIONNER";"840";"0";"2023-07-13 00:00:00";"2023-07-13 00:00:00"
"OFA-1-080348-1";"840";"71";"A450MAN";"CONTROLER-A450MAN";"60";"OP_CONTROLER";"Opération CONTROLER";"840";"57";"2023-07-11 00:00:00";"2023-07-13 00:00:00"
"OFA-1-080348-1";"840";"71";"A295LAV";"LAVER-A295LAV";"50";"OP_LAVER";"Opération LAVER";"897";"0";"2023-07-11 00:00:00";"2023-07-11 00:00:00"
"OFA-1-080348-1";"840";"71";"A990RET";"TRIER-A990RET";"45";"OP_TRIER";"Opération TRIER";"897";"0";"2023-07-10 00:00:00";"2023-07-11 00:00:00"
"OFA-1-080348-1";"840";"71";"A650HOR011";"CONTROLER-A650HOR011";"40";"OP_CONTROLER";"Opération CONTROLER";"897";"0";"2023-07-07 00:00:00";"2023-07-10 00:00:00"
"OFA-1-080348-1";"840";"71";"A630HOR008";"LAVER-A630HOR008";"30";"OP_LAVER";"Opération LAVER";"897";"0";"2023-07-06 00:00:00";"2023-07-07 00:00:00"
"OFA-1-080348-1";"840";"71";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"897";"0";"2023-07-06 00:00:00";"2023-07-06 00:00:00"
"OFA-1-080348-1";"840";"71";"A700HOR019";"TOURNER-A700HOR019";"10";"OP_TOURNER";"Opération TOURNER";"897";"14";"2023-06-07 00:00:00";"2023-06-14 00:00:00"
"OFA-1-080327-3";"370";"26";"A304ENG";"Ingénieur-A304ENG";"110";"OP_LIBERER ING";"Libération Ingénieur";"370";"0";"2023-09-28 00:00:00";"2023-09-28 00:00:00"
"OFA-1-080327-3";"370";"26";"A300CTR";"CONTROLER-A300CTR";"100";"OP_CTR+RAPPORT";"Opération CONTROLER";"370";"0";"2023-09-25 00:00:00";"2023-09-25 00:00:00"
"OFA-1-080327-3";"370";"26";"A450LOG";"CONDITIONNER-A450LOG";"90";"OP_CONDITIONNER";"Opération CONDITIONNER";"370";"0";"2023-09-25 00:00:00";"2023-09-25 00:00:00"
"OFA-1-080327-3";"370";"26";"A990RET";"RETOUCHER-A990RET";"80";"OP_RETOUCHER";"Opération RETOUCHER";"370";"0";"2023-09-22 00:00:00";"2023-09-22 00:00:00"
"OFA-1-080327-3";"370";"26";"A450MAN";"CONTROLER-A450MAN";"70";"OP_CONTROLER";"Opération CONTROLER";"370";"8";"2023-09-21 00:00:00";"2023-09-22 00:00:00"
"OFA-1-080327-3";"370";"26";"A295LAV";"LAVER-A295LAV";"60";"OP_LAVER";"Opération LAVER";"378";"0";"2023-08-17 00:00:00";"2023-08-17 00:00:00"
"OFA-1-080327-3";"370";"26";"A990RET";"RETOUCHER-A990RET";"50";"OP_RETOUCHER";"Opération RETOUCHER";"378";"3";"2023-08-16 00:00:00";"2023-08-16 00:00:00"
